"","p_c_ab","p_c_mean","p_neg_c_ab","p_neg_c_mean","p_opsign_ci","n_conv_warn","n_singular","ab","mean_ab_perm","J","a","b","c_p","mc.cores","n_j","nperms","nreps","optimizer","permtype","reform","save_dir","simulation_name","theta_ab"
"408",0,0,0.0012,0,0.0012,0,20,-0.0470840589244279,-0.03768116308962,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"409",0.052,0.1664,0.3688,0.152,0.3688,0,0,-0.0101764175701259,-0.00380555810271645,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"410",0.2724,0.3488,0.442,0.3524,0.442,0,0,-0.00487988131480183,-0.00187907625383125,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"411",0.5736,0.5948,0.61,0.5928,0.39,0,0,0.00176138728128295,0.00209872827185257,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"412",8e-04,0.0088,0.0272,0.0024,0.0272,0,0,-0.0228556669619334,-0.0166503422633174,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"413",0,4e-04,0.0068,8e-04,0.0068,0,26,-0.034513995317987,-0.0270988460649314,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"414",0.3272,0.4168,0.4816,0.4088,0.4816,0,0,-0.0025491301647859,-0.000248023661829995,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"415",0,0.0032,0.2168,0.0016,0.2168,0,0,-0.0241288935454233,-0.00642354710225098,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"416",0.988,0.9428,0.7988,0.948,0.2012,0,0,0.0162960425311392,0.00875308082249575,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"417",0.0092,0.1024,0.4968,0.1,0.4968,0,0,-0.014055924229894,-0.000496112607691719,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"418",0,0.0012,0.0012,0,0.0012,0,0,-0.0398202740484485,-0.0310353789058776,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"419",0.2376,0.2952,0.356,0.2976,0.356,0,0,-0.00571084915956049,-0.00390794844182902,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"420",0.9984,0.9844,0.9284,0.9892,0.0716,0,0,0.0250883089547031,0.0159494120512268,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"421",0.578,0.3064,0.1072,0.2992,0.1072,0,0,-0.00683592794795309,-0.0162354353665326,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"422",0.2428,0.3392,0.4372,0.334,0.4372,0,0,-0.00377369802488533,-0.00138100347792736,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"423",0.0248,0.1248,0.358,0.1208,0.358,0,0,-0.0148788263229097,-0.00477456304684164,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"424",0.9976,0.9932,0.9552,0.996,0.0448,0,0,0.0264943552640997,0.0181675119231099,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"425",0.9968,0.9872,0.9568,0.9916,0.0432,0,0,0.0208431619782943,0.0151484849905331,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"426",0.0312,0.1768,0.5176,0.1692,0.5176,0,0,-0.00842410386599135,0.000157953942154161,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"427",0.6396,0.7196,0.796,0.724,0.204,0,20,0.00759138258310735,0.0107201870865795,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"428",0.0032,0.0384,0.158,0.0252,0.158,0,0,-0.0233539654824396,-0.0120267157070722,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
"429",0.998,0.9612,0.7376,0.9672,0.2624,0,0,0.0140626958702283,0.0049973109872048,100,0.2,0,0.8,24,10,2500,500,"bobyqa","between_within","NULL","/net/holynfs01/srv/export/mclaughlin/share_root/users/jflournoy/data/permediatr/between_within/","pmjob_bw_06",0.2
